Tipo;Nro;Fecha;OC;RCO;Rut;Direccion;Direccion_alterna;Job;Condicion_venta;Localizacion;Cod_Impto;Vendedor;Certificados;Puerto_Embarque;Nave;Puerto_Destino;Clausula;Factura;Fecha_factura;EstadoOV;ETD_OV;ETA_OV;MedioDeEnvioFact;GtoAdicFlete
OV;2059;2016-4-1;GEL RIVONA;;36002901-8C;Savanoriu ave. 176. LT-03154 Vilnius;Vilnius;EUR;30 días Fecha Factura;;IVA_EXE;5;Análisis S.;;;Lithuania;FOB;104025;2016-4-28;Cerrada;;;Marítimo;
OV;2069;2016-4-13;GEL OC-64;;32001405-0C;KM. 5 VIA DURAN TAMBO BODEGAS CORRUCHECSA RUC 0992869925001;GUAYAQUIL;USD;Contado;;IVA_EXE;14;Análisis S.;;;GUAYAQUIL;CPT;103990;2016-4-19;Cerrada;;;FEDEX;
OV;2072;2016-4-14;GEL PO257/16;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;SHANGHAI;CIF;104095;2016-5-13;Cerrada;;;Marítimo;
OV;2089;2016-4-29;GEL 518976;;34501608-2C;4609 RICHLYNN  DRIVE;BELCAMP, MD 21017;USD;45 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BALTIMORE;FOB;104282;2016-6-30;Cerrada;;;Marítimo;
OV;2100;2016-5-5;GEL 361;;33002405-4C;Darwin, No. 68, Despacho 1301, Col.Anzures C.P. 11590;Ciudad de México;USD;60 días Fecha Factura;;IVA_EXE;5;Análisis S.;;;CIUDAD DE MEXICO;CIP;104076;2016-5-9;Cerrada;;;Aéreo;
OV;2101;2016-5-5;GEL 8311;;32000705-4C;EST.PARTICULAR FUKUTARO YIDA,1173-SAO;SAO PAULO;USD;60 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;SAO PAULO;FOB;104122;2016-5-20;Cerrada;;;Terrestre;
OV;2101;2016-5-5;GEL 8311;;32000705-4C;EST.PARTICULAR FUKUTARO YIDA,1173-SAO;SAO PAULO;USD;60 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;SAO PAULO;FOB;104156;2016-5-31;Cerrada;;;Terrestre;
OV;2105;2016-5-12;GEL 519039;;34501608-2C;4609 RICHLYNN  DRIVE;BELCAMP, MD 21017;USD;45 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BALTIMORE;FOB;104273;2016-6-30;Cerrada;;;Marítimo;
OV;2108;2016-5-16;GEL 13470;;32001005-5C;Carrera 50 No. 97 A sur 392, zona Industria Sierra Morena  La Estrella, Antioquia, Colombia;Medellín;USD;75 días Fecha Factura NO USAR;;IVA_EXE;14;Análisis S. L.;;;Buenaventura;FOB;104157;2016-5-31;Cerrada;;;Marítimo;
OV;2345;2016-12-7;GEL 519961;;34501608-2C;4609 RICHLYNN  DRIVE;BELCAMP, MD 21017;USD;60 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BALTIMORE;FOB;105172;2017-1-31;Cerrada;;;Marítimo;
OV;2380;2016-12-29;GEL 4400000227;;32000600-7C;Calle teniente oquendo Nº 103;La Paz;USD;Contado;;IVA_EXE;14;Análisis S.;;;Santiago;FCA;105193;2017-2-3;Cerrada;;;Terrestre;
OV;2382;2016-12-30;GEL 2016/00676;;32002803-5C;AV. LOS ROSALES 280 SANTA ANITA LIMA 43 PERU;LIMA;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;CALLAO, PERU;FOB;105256;2017-2-17;Cerrada;;;Marítimo;
OV;2397;2017-1-9;GEL LA-002/17;;32001403-4C;AV. OCTAVIO CHACON MOSCOSO 4-103;CUENCA;USD;60 días Fecha Factura;;IVA_EXE;23;Análisis S.;;;GUAYAQUIL-ECUADOR;CFR;105933;2017-7-26;Cerrada;;;Marítimo;
OV;2400;2017-1-11;GEL 11012017-CLDF5329;;36001945-4C;ZONE DE MENEZ BRAS;Paris;EUR;30 días Fecha Factura;;IVA_EXE;5;Análisis S.;;;PARIS;FOB;105105;2017-1-12;Cerrada;;;DHL;
OV;2409;2017-1-27;GEL 4501135873 / 4501140408;;34501611-2C;810 S Cincinnati Avenue 4th Floor, Tulsa OK-74119 TAX ID: 22-3514823;Tulsa;USD;90 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;NEWARK;FOB;105201;2017-2-7;Cerrada;;;Marítimo;
OV;2417;2017-2-1;GEL 18001036;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;360 days;;IVA_EXE;3;Análisis S.;;;PARANAGUA;FOB;105433;2017-3-30;Cerrada;;;Marítimo;
OV;2421;2017-2-3;GEL OC-003609-1;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;150 dias Fecha Factura;;IVA_EXE;2;Análisis S.;;;ARGENTINA;FOB;105279;2017-2-23;Cerrada;;;Terrestre;
OV;2422;2017-2-3;GEL 4502601706;;32000701-1C;SAO BERNARDO DO CAMPO, SP RODOVIA ANCHIETA, KM 14, RUDGE RAMOS;RUDGE RAMOS;USD;45 días Fecha Factura;;IVA_EXE;1;Análisis S.;;;SANTOS;CFR;105354;2017-3-13;Cerrada;;;Marítimo;
OV;2432;2017-2-14;GEL 9536;;32000705-4C;EST.PARTICULAR FUKUTARO YIDA,1173-SAO;SAO PAULO;USD;60 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;SP-BRASIL;FCA;105355;2017-3-14;Cerrada;;;Terrestre;
OV;2444;2017-2-24;GEL 4501414670;;96627500-6C;LONGITUDINAL SUR KM 1078.6;PARGUA;CLP;60 días Fecha Factura;;IVA;1;Análisis S.;;;CALBUCO;FCA;;;Cerrada;;;;
OV;2445;2017-2-24;GEL 18113953;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;360 days;;IVA_EXE;3;Análisis S.;;;PARANAGUA;FOB;105561;2017-4-26;Cerrada;;;Marítimo;
OV;2446;2017-2-24;GEL 18113951;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;360 days;;IVA_EXE;3;Análisis S.;;;PARANAGUA;FOB;105562;2017-4-26;Cerrada;;;Marítimo;
OV;2448;2017-2-24;GEL 7100001540;;32000702-KC;RUA RODOLFO HUFENUSSLER, 755 CAIXA;CEP 89251-901;USD;45 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BRASIL;FCA;106021;2017-8-16;Cerrada;;;Terrestre;
OV;2448;2017-2-24;GEL 7100001540;;32000702-KC;RUA RODOLFO HUFENUSSLER, 755 CAIXA;CEP 89251-901;USD;45 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BRASIL;FCA;106023;2017-8-17;Cerrada;;;Terrestre;
OV;2454;2017-3-3;GEL 9621;;32000705-4C;EST.PARTICULAR FUKUTARO YIDA,1173-SAO;SAO PAULO;USD;60 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BRASIL;FOB;105419;2017-3-27;Cerrada;;;Marítimo;
OV;2456;2017-3-3;GEL 520496;;34501608-2C;4609 RICHLYNN  DRIVE;BELCAMP, MD 21017;USD;60 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BALTIMORE;FOB;105954;2017-7-28;Cerrada;;;Marítimo;
OV;2110;2016-5-16;GEL OC-000870-2;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;150 dias Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FCA;104148;2016-5-27;Cerrada;;;Terrestre;
OV;2113;2016-5-16;GEL 2016.0673.01;;36004703-2C;PAZARLAMA TURIZM DE DIS TICARET A.S. SERIFALI MAH. BEYIT SOK. NO: 54 34775 UMRANIYE/ISTAN;ISTANBUL;USD;Contado;;IVA_EXE;6;Análisis S.;;;Istanbul, Turkey;CIF;104285;2016-6-30;Cerrada;;;Marítimo;
OV;2128;2016-6-8;GEL 7100041298/0003;;34501611-2C;810 S Cincinnati Avenue 4th Floor, Tulsa OK-74119 TAX ID: 22-3514823;Tulsa;USD;90 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;USA;FOB;104253;2016-6-23;Cerrada;;;Marítimo;
OV;2130;2016-6-8;GEL 140829137;;34501614-7C;150 SE 2ND AVE. SUITE 507 MIAMI,FL. 33131;Miami;USD;Contado;;IVA_EXE;20;Análisis S.;;;VENEZUELA;FOB;104276;2016-6-30;Cerrada;;;Marítimo;
OV;2130;2016-6-8;GEL 140829137;;34501614-7C;150 SE 2ND AVE. SUITE 507 MIAMI,FL. 33131;Miami;USD;Contado;;IVA_EXE;20;Análisis S.;;;VENEZUELA;FOB;104379;2016-7-26;Cerrada;;;Marítimo;
OV;2135;2016-6-8;GEL oc-001495-2;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;150 dias Fecha Factura;;IVA_EXE;2;Análisis S.;;;BS AS.ARGENTINA;FOB;104294;2016-7-4;Cerrada;;;Terrestre;
OV;2138;2016-6-8;GEL 4502529074;;32000201-KC;Av.Antartida Argentina 2269 Llavallol;Buenos Aires;USD;45 días Fecha Factura;;IVA_EXE;1;Análisis S.;;;BS AS, ARGENTINA;CFR;104216;2016-6-13;Cerrada;;;Terrestre;
OV;2145;2016-6-22;GEL IE 1160/16;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;360 days;;IVA_EXE;3;Análisis S.;;;PARANAGUA, BRASIL;FOB;104431;2016-8-8;Cerrada;;;Marítimo;
OV;2147;2016-6-22;GEL IE1162/16;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;360 days;;IVA_EXE;3;Análisis S.;;;PARANAGUA, BRASIL;FOB;104715;2016-10-13;Cerrada;;;Marítimo;
OV;2153;2016-6-24;GEL 351;;35001601-5C;153,Ghaem Magham Farahani Ave, Suite No.3;Tehran;EUR;30 días Fecha Factura;;IVA_EXE;6;Análisis S.;;;BANDAR ABBAS PORT;FOB;104487;2016-8-26;Cerrada;;;Marítimo;
OV;2153;2016-6-24;GEL 351;;35001601-5C;153,Ghaem Magham Farahani Ave, Suite No.3;Tehran;EUR;30 días Fecha Factura;;IVA_EXE;6;Análisis S.;;;BANDAR ABBAS PORT;FOB;104847;2016-11-8;Cerrada;;;Marítimo;
OV;2171;2016-7-8;GEL 519306;;34501608-2C;4609 RICHLYNN  DRIVE;BELCAMP, MD 21017;USD;60 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;BALTIMORE;FOB;104513;2016-8-31;Cerrada;;;Marítimo;
OV;2176;2016-7-13;GEL 377;;33002405-4C;Darwin, No. 68, Despacho 1301, Col.Anzures C.P. 11590;Ciudad de México;USD;60 días Fecha Factura;;IVA_EXE;5;Análisis S.;;;CIUDAD DE MEXICO;EXW;104340;2016-7-13;Cerrada;;;Aéreo;
OV;2185;2016-7-19;GEL GELY-06-16;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;GUAYAQUIL;FOB;104471;2016-8-22;Cerrada;;;Marítimo;
OV;2186;2016-7-19;GEL GELY-07-16;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;GUAYAQUIL;FOB;104646;2016-9-28;Cerrada;;;Marítimo;
OV;2192;2016-7-26;GEL 4600201942-3;;34501605-8C;CROCKETTS POINT PO BOX 1589 ROCKLAND, MAINE 04841-1589  USA;ROCKLAND, MAINE;USD;30 días Fecha Factura;;IVA_EXE;1;Análisis S.;;;HALIFAX;FOB;104885;2016-11-18;Cerrada;;;Marítimo;
OV;2198;2016-7-28;GEL 160727;;34501606-6C;631 MOOSEHEAD TRAIL;WALDO;USD;30 días Fecha Factura;;IVA_EXE;5;Análisis S.;;;ST. LOUIS;FOB;104617;2016-9-22;Cerrada;;;Marítimo;
OV;2201;2016-8-1;GEL AS-02/16;;35002402-6C;No.7,Jalan Semtec 2 Semtec Park 43500 Semenyih Selangor Darrul Ehsan;43500 Semenyih Selangor Darul Ehsan;USD;30 días Fecha Factura;;IVA_EXE;20;Análisis S.;;;PORT KLANG;CIF;104432;2016-8-8;Cerrada;;;Marítimo;
OV;2205;2016-8-1;GEL IE 1608I16;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;360 days;;IVA_EXE;3;Análisis S.;;;PARANAGUA;FOB;104714;2016-10-13;Cerrada;;;Marítimo;
OV;2215;2016-8-17;GEL 2016I00421;;32002803-5C;AV. LOS ROSALES 280 SANTA ANITA LIMA 43 PERU;LIMA;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;CALLAO;FOB;104551;2016-9-8;Cerrada;;;Marítimo;
OV;2217;2016-8-23;GEL 7100001379;;32000702-KC;RUA RODOLFO HUFENUSSLER, 755 CAIXA;CEP 89251-901;USD;45 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;JARAGUA DO SUL , BRAZIL;FCA;105068;2017-1-6;Cerrada;;;Terrestre;
OV;2223;2016-8-29;GEL IE 1769I69;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;360 days;;IVA_EXE;3;Análisis S.;;;PARANAGUA, BR;FOB;104913;2016-11-29;Cerrada;;;Marítimo;
OV;2232;2016-9-13;GEL PO261/16;;35000804-7C;ROOM909,Bldg 17,Royal Intl.Mansion,No2 Xitieying Middle Road;Fengtai District, BEIJING CP 100069;USD;Letter of Credit at Sight;;IVA_EXE;14;Análisis S.;;;SHANGHAI, CHINA;CIF;104771;2016-10-24;Cerrada;;;Marítimo;
OV;2234;2016-9-13;GEL LA-031-16;;32001404-2C;AV. MALDONADO S28-35(SECTOR GUAJALO);QUITO;USD;60 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;GUAYAQUIL, ECUADOR;CFR;104716;2016-10-13;Cerrada;;;Marítimo;
OV;2241;2016-9-16;GEL GELY-08-16;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;GUAYAQUIL;FOB;104724;2016-10-17;Cerrada;;;Marítimo;
OV;2241;2016-9-16;GEL GELY-08-16;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;GUAYAQUIL;FOB;104777;2016-10-25;Cerrada;;;Marítimo;
OV;2258;2016-10-3;GEL 4501246068;;32000202-8C;Av.Henry Ford 3200, B1610BKW;Buenos Aires;USD;30 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;VILLA MERCEDES;FOB;104701;2016-10-7;Cerrada;;;Terrestre;
OV;2263;2016-10-6;GEL 8935;;32000705-4C;EST.PARTICULAR FUKUTARO YIDA,1173-SAO;SAO PAULO;USD;60 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;SP-BRASIL;FOB;104769;2016-10-21;Cerrada;;;Terrestre;
OV;2276;2016-10-14;GEL 18373;;32001005-5C;Carrera 50 No. 97 A sur 392, zona Industria Sierra Morena  La Estrella, Antioquia, Colombia;Medellín;USD;75 días Fecha Factura NO USAR;;IVA_EXE;14;Análisis S.;;;CALI-COLOMBIA;FCA;104770;2016-10-21;Cerrada;;;Aéreo;
OV;2277;2016-10-14;GEL 048/13;;32003501-5C;ITUZAINGO NRO.1919 PAYSANDU;PAYSANDU;USD;30 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;URUGUAY;FOB;104772;2016-10-24;Cerrada;;;Terrestre;
OV;2302;2016-11-4;GEL LA-043/16;;32000601-5C;AV. MARIO MERCADO No.100, Zoma Llojeta La Paz- Bolivia NIT 1020493029;Bolivia;USD;30 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;LA PAZ, BOLIVIA;FOB;104884;2016-11-17;Cerrada;;;Terrestre;
OV;2302;2016-11-4;GEL LA-043/16;;32000601-5C;AV. MARIO MERCADO No.100, Zoma Llojeta La Paz- Bolivia NIT 1020493029;Bolivia;USD;30 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;LA PAZ, BOLIVIA;FOB;104981;2016-12-9;Cerrada;;;Terrestre;
OV;2317;2016-11-15;GEL 161109;;34501606-6C;631 MOOSEHEAD TRAIL;WALDO;USD;30 días Fecha Factura;;IVA_EXE;5;Análisis S.;;;USA;FOB;105418;2017-3-27;Cerrada;;;Marítimo;
OV;2320;2016-11-18;GEL 4502579397;;32000201-KC;Av.Antartida Argentina 2269 Llavallol;Buenos Aires;USD;45 días Fecha Factura;;IVA_EXE;1;Análisis S. L.;;;BUENOS AIRES;CFR;105008;2016-12-15;Cerrada;;;Marítimo;
OV;2331;2016-11-30;GEL OC-06595-16;;36001931-4C;Km 26.5 Carretera al Pacifico Paso a Desnivel;Ciudad de Guatemala;USD;30 días Fecha Factura;;IVA_EXE;20;Análisis S.;;;PUERTO QUETZAL;CIF;105029;2016-12-28;Cerrada;;;Marítimo;
OV;2352;2016-12-15;GEL GELY-11-16;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;QUITO, ECUADOR;FOB;105010;2016-12-16;Cerrada;;;Aéreo;
OV;2355;2016-12-15;GEL OC-003162-1;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;150 dias Fecha Factura;;IVA_EXE;2;Análisis S.;;;ARGENTINA;FOB;105042;2016-12-29;Cerrada;;;Terrestre;
OV;2358;2016-12-16;GEL 2016.1634;;36004703-2C;PAZARLAMA TURIZM DE DIS TICARET A.S. SERIFALI MAH. BEYIT SOK. NO: 54 34775 UMRANIYE/ISTAN;ISTANBUL;USD;Contado;;IVA_EXE;6;Análisis S.;;;GEBZE, ISTANBUL;CIF;105244;2017-2-15;Cerrada;;;Marítimo;
OV;2375;2016-12-27;GEL 4600207147-2;;34501605-8C;CROCKETTS POINT PO BOX 1589 ROCKLAND, MAINE 04841-1589  USA;ROCKLAND, MAINE;USD;30 días Fecha Factura;;IVA_EXE;1;Análisis S.;;;HALIFAX;FOB;105714;2017-5-31;Cerrada;;;Marítimo;
OV;2380;2016-12-29;GEL 4400000227;;32000600-7C;Calle teniente oquendo Nº 103;La Paz;USD;Contado;;IVA_EXE;14;Análisis S.;;;Santiago;FCA;105132;2017-1-23;Cerrada;;;Terrestre;
OV;2381;2016-12-29;GEL 2016/00675;;32002803-5C;AV. LOS ROSALES 280 SANTA ANITA LIMA 43 PERU;LIMA;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;CALLAO, PERU;FOB;105255;2017-2-17;Cerrada;;;Marítimo;
OV;2386;2016-12-30;GEL GELY-01-17;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;GUAYAQUIL;FOB;105273;2017-2-21;Cerrada;;;Marítimo;
OV;2394;2017-1-4;GEL-211216-CLDFL5329;;36001945-4C;ZONE DE MENEZ BRAS;Paris;EUR;30 días Fecha Factura;;IVA_EXE;5;Análisis S.;;;FRANCE;CPT;105067;2017-1-6;Cerrada;;;UPS;
OV;2398;2017-1-11;GEL PO268/17;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis;;;SHANGHAI;CIF;105245;2017-2-15;Cerrada;;;Marítimo;
OV;2401;2017-1-12;GEL PO269/17;;35000804-7C;ROOM909,Bldg 17,Royal Intl.Mansion,No2 Xitieying Middle Road;Fengtai District, BEIJING CP 100069;USD;Letter of Credit at Sight;;IVA_EXE;14;Análisis S.;;;SHANGHAI;CIF;105177;2017-1-31;Cerrada;;;Marítimo;
OV;2402;2017-1-13;GEL 4502595475;;32000701-1C;SAO BERNARDO DO CAMPO, SP RODOVIA ANCHIETA, KM 14, RUDGE RAMOS;RUDGE RAMOS;USD;45 días Fecha Factura;;IVA_EXE;1;Análisis S.;;;SANTOS;CFR;105239;2017-2-13;Cerrada;;;Marítimo;
OV;2403;2017-1-13;GEL GELY-03-17;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 días Fecha Factura;;IVA_EXE;23;Análisis S.;;;QUITO;FCA;105120;2017-1-18;Cerrada;;;Aéreo;
OV;1766;2015-8-14;GEL PO247/15;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;SHANGHAI;CIP;102963;2015-8-20;Cerrada;;;Aéreo;
OV;1790;2015-9-10;GEL P950037-00;;32001101-9C;200M. Este del Banco Nacional;SAN JOSE DE COSTA RICA;USD;90 días Fecha Factura;;IVA_EXE;20;Análisis S.;;;SAN JOSE DE COSTA RICA;FOB;103126;2015-9-30;Cerrada;;;Marítimo;
OV;1796;2015-9-14;GEL 66850;;32001001-2C;CARRERA 64C NO. 95-84 MEDELLIN APARTADO / PO BOX 2065 COLOMBIA NIT 890.903.310-3;;USD;75 días Fecha Factura NO USAR;;IVA_EXE;20;Análisis S.;;;BUENAVENTURA;FOB;103125;2015-9-30;Cerrada;;;Marítimo;
OV;1802;2015-9-15;GEL 105/12;;32001403-4C;AV. OCTAVIO CHACON MOSCOSO 4-103;CUENCA;USD;60 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;Guayaquil;CFR;103163;2015-10-7;Cerrada;;;Marítimo;
OV;1809;2015-9-24;GEL 1001061;;32001502-2C;KM. 12,5 CARRETERA AL PUERTO DE LA LIBERTAD NUEVO CUSCATLAN EL SALVADOR CENTTRO AMERICA;El Salvador;USD;60 días Fecha Factura;;IVA_EXE;20;Análisis S. L.;;;SAN SALVADOR;CIF;103194;2015-10-14;Cerrada;;;Marítimo;
OV;1812;2015-9-29;GEL IE1663/15;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;90 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;PARANAGUA;FOB;103202;2015-10-14;Cerrada;;;Terrestre;
OV;1813;2015-9-29;GEL SHS-10222-0;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FOB;103216;2015-10-20;Cerrada;;;Terrestre;
OV;1815;2015-9-30;GEL PC15/00548;;36001605-6C;C/CARDENAL BELLUGA, PARCELA 24/23;SAN GINES;USD;30 días Fecha Factura;;IVA_EXE;19;Análisis S. L.;;;VALENCIA;CIF;103164;2015-10-7;Cerrada;;;Marítimo;
OV;1822;2015-10-5;GEL 7100039723;;34501611-2C;810 S Cincinnati Avenue 4th Floor, Tulsa OK-74119 TAX ID: 22-3514823;Tulsa;USD;90 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;USA;FOB;103186;2015-10-13;Cerrada;;;Aéreo;
OV;1823;2015-10-5;GEL 0005;;32001003-9C;Carrera 48 C # 100 Sur 72 -La Estrella - Atioquia;Atioquia;USD;30 días Fecha Factura;;IVA_EXE;20;Análisis S.;;;COLOMBIA;EXW;103240;2015-10-27;Cerrada;;;Aéreo;
OV;1825;2015-10-6;GEL GELY-08-15;;32001401-8C;VICENTE DUQUE N73-85 Y JOSE DE LA REA, QUITO ECUADOR RUC 1791269489001;Quito;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S.;;;GUAYAQUIL, ECUADOR;CIF;103452;2015-12-11;Cerrada;;;Marítimo;
OV;1831;2015-10-15;GEL IE1853/15;;32000704-6C;RUA BERTOLINO SERPA,501-BLOCO 02 CEP88311-547 CNPJ 01.838.723/0171-00 ITAJAÍ-SC-BR;CNPJ01.838.723/0171-00;USD;360 days;;IVA_EXE;3;Análisis S.;;;PARANAGUA;FOB;103251;2015-10-28;Cerrada;;;Terrestre;
OV;1845;2015-10-23;GEL 1001088;;32001502-2C;KM. 12,5 CARRETERA AL PUERTO DE LA LIBERTAD NUEVO CUSCATLAN EL SALVADOR CENTTRO AMERICA;El Salvador;USD;60 días Fecha Factura;;IVA_EXE;20;Análisis S.;;;SAN SALVADOR;CIF;103516;2015-12-30;Cerrada;;;Marítimo;
OV;1846;2015-10-23;GEL 1001088;;32001502-2C;KM. 12,5 CARRETERA AL PUERTO DE LA LIBERTAD NUEVO CUSCATLAN EL SALVADOR CENTTRO AMERICA;El Salvador;USD;60 días Fecha Factura;;IVA_EXE;20;Análisis S.;;;SAN SALVADOR;CIF;103261;2015-10-29;Cerrada;;;Aéreo;
OV;1848;2015-10-23;GEL PO250/15;;35000803-9C;Room 1201, 12th Floor,Building 2,1126-LI-AN ROAD, Minhang District,SHANGHAI 201199;SHANGHAI 201199  USCC  913101126762546417;USD;90 días Fecha Factura;;IVA_EXE;14;Análisis S. L.;;;SHANGHAI;CIF;103281;2015-11-6;Cerrada;;;Marítimo;
OV;1855;2015-10-28;GEL 7100001078;;32000702-KC;RUA RODOLFO HUFENUSSLER, 755 CAIXA;CEP 89251-901;USD;45 días Fecha Factura;;IVA_EXE;3;Análisis S.;;;JARAGUA DO SUL;EXW;103515;2015-12-30;Cerrada;;;Terrestre;
OV;1868;2015-11-10;GEL PO251/15;;35000804-7C;ROOM909,Bldg 17,Royal Intl.Mansion,No2 Xitieying Middle Road;Fengtai District, BEIJING CP 100069;USD;Letter of Credit at Sight;;IVA_EXE;14;Análisis S.;;;SHANGHAI;CIF;103441;2015-12-10;Cerrada;;;Marítimo;
OV;1871;2015-11-10;GEL P004462-00;;32001101-9C;200M. Este del Banco Nacional;SAN JOSE DE COSTA RICA;USD;90 días Fecha Factura;;IVA_EXE;20;Análisis S.;;;SAN JOSE DE COSTA RICA;EXW;103458;2015-12-14;Cerrada;;;Marítimo;
OV;1874;2015-11-12;GEL 4600193525-1;;34501605-8C;CROCKETTS POINT PO BOX 1589 ROCKLAND, MAINE 04841-1589  USA;ROCKLAND, MAINE;USD;30 días Fecha Factura;;IVA_EXE;1;Análisis S.;;;NEW YORK, USA;FOB;103323;2015-11-16;Cerrada;;;Aéreo;
OV;1878;2015-11-18;GEL SHS-10310-1;;32000203-6C;BARTOLOME MITRE 2364-66 1039;BUENOS AIRES;USD;90 días Fecha Factura;;IVA_EXE;2;Análisis S.;;;BUENOS AIRES;FOB;103454;2015-12-11;Cerrada;;;Terrestre;
